 2530319 743255  349.73001   52   18  350.33298  326.13123  6.91%  30.9 5190s
 2532875 743632     cutoff   54       350.33298  326.14181  6.91%  30.9 5195s
 2535598 744058  347.34536   46    8  350.33298  326.15269  6.90%  30.9 5200s
 2538503 744525  342.19579   42   15  350.33298  326.16379  6.90%  30.9 5205s
 2541160 744874  347.61147   42   14  350.33298  326.17405  6.90%  30.9 5210s
 2544098 745331  345.96467   44   16  350.33298  326.18521  6.89%  30.9 5215s
 2546430 745746  345.81385   51   12  350.33298  326.19420  6.89%  30.9 5220s
 2549320 746134  338.40625   48   13  350.33298  326.20459  6.89%  30.9 5225s
 2552093 746588  332.03815   50   12  350.33298  326.21507  6.88%  30.9 5230s
 2555091 747054  333.20463   36   16  350.33298  326.22503  6.88%  30.9 5235s
 2557829 747457  340.89803   48    7  350.33298  326.23478  6.88%  30.9 5240s
 2560760 747840  346.64853   50   14  350.33298  326.24610  6.88%  30.9 5245s
 2563384 748244  342.90490   55   14  350.33298  326.25567  6.87%  30.9 5250s
 2566034 748684  334.42961   50   15  350.33298  326.26466  6.87%  30.9 5255s
 2568890 749084  344.35635   45    8  350.33298  326.27618  6.87%  30.9 5260s
 2571458 749455  343.03399   45   17  350.33298  326.28606  6.86%  30.9 5265s
 2574349 749934  345.24965   47    9  350.33298  326.29600  6.86%  30.8 5270s
 2577194 750386  330.18730   44   12  350.33298  326.30772  6.86%  30.8 5275s
 2580205 750800  348.88024   50   16  350.33298  326.31922  6.85%  30.8 5280s
 2582916 751180  348.83497   50   12  350.33298  326.32838  6.85%  30.8 5285s
 2585619 751599  340.65585   50   14  350.33298  326.33829  6.85%  30.8 5290s
 2588216 751990     cutoff   44       350.33298  326.34734  6.85%  30.8 5295s
 2591187 752391  329.96620   46   18  350.33298  326.35708  6.84%  30.8 5300s
 2593906 752757  339.68125   55   13  350.33298  326.36713  6.84%  30.8 5305s
 2596395 753158  334.27571   46   16  350.33298  326.37598  6.84%  30.8 5310s
 2599378 753628  334.82922   48   16  350.33298  326.38535  6.84%  30.8 5315s
 2602143 753962  332.48858   44   17  350.33298  326.39512  6.83%  30.8 5320s
 2605185 754450  328.45599   48   15  350.33298  326.40664  6.83%  30.8 5325s
 2607913 754846     cutoff   47       350.33298  326.41617  6.83%  30.8 5330s
 2610851 755260  347.71450   48   14  350.33298  326.42756  6.82%  30.8 5335s
 2613558 755641  327.54863   49   14  350.33298  326.43655  6.82%  30.8 5340s
 2616535 756092     cutoff   50       350.33298  326.44757  6.82%  30.8 5345s
 2619419 756478  340.44473   41   16  350.33298  326.45787  6.81%  30.7 5350s
 2622133 756958  334.85983   49   12  350.33298  326.46827  6.81%  30.7 5355s
 2625010 757404  345.86121   49   12  350.33298  326.47867  6.81%  30.7 5360s
 2627865 757803  345.07714   54   16  350.33298  326.48939  6.81%  30.7 5365s
 2630561 758159  348.33298   43    9  350.33298  326.49955  6.80%  30.7 5370s
 2633450 758548  348.77362   65   13  350.33298  326.50883  6.80%  30.7 5375s
 2636248 758955  347.18723   54   10  350.33298  326.51899  6.80%  30.7 5380s
 2638931 759317  344.13593   57   14  350.33298  326.52947  6.79%  30.7 5385s
 2641506 759766  337.02504   56   11  350.33298  326.53744  6.79%  30.7 5390s
 2644096 760117  330.43221   51   12  350.33298  326.54699  6.79%  30.7 5395s
 2647121 760548     cutoff   52       350.33298  326.55585  6.79%  30.7 5400s
 2650046 760977     cutoff   50       350.33298  326.56667  6.78%  30.7 5405s
 2652465 761313  348.76349   57   11  350.33298  326.57502  6.78%  30.7 5410s
 2655384 761752  339.76818   52   14  350.33298  326.58669  6.78%  30.7 5415s
 2658049 762113  340.46164   44   16  350.33298  326.59587  6.78%  30.7 5420s
 2660955 762492     cutoff   42       350.33298  326.60672  6.77%  30.7 5425s
 2663683 762880     cutoff   48       350.33298  326.61765  6.77%  30.7 5430s
 2666751 763336  344.16352   55   15  350.33298  326.62872  6.77%  30.7 5435s
 2669400 763719  344.18514   44   14  350.33298  326.63860  6.76%  30.6 5440s
 2672290 764147  347.24818   46   12  350.33298  326.65003  6.76%  30.6 5445s
 2674946 764496  348.86853   49   14  350.33298  326.65954  6.76%  30.6 5450s
 2677735 764901     cutoff   47       350.33298  326.66831  6.75%  30.6 5455s
 2680610 765347     cutoff   50       350.33298  326.67740  6.75%  30.6 5460s
 2683212 765679  330.07401   44   13  350.33298  326.68613  6.75%  30.6 5465s
 2686219 766136  342.52693   48   17  350.33298  326.69690  6.75%  30.6 5470s
 2688892 766550  349.19884   55   11  350.33298  326.70602  6.74%  30.6 5475s
 2691858 766970  339.94988   58   14  350.33298  326.71683  6.74%  30.6 5480s
 2694427 767396  338.04543   50   17  350.33298  326.72673  6.74%  30.6 5485s
 2697263 767782  349.11046   58   11  350.33298  326.73675  6.74%  30.6 5490s
 2699977 768202  334.97962   51   13  350.33298  326.74544  6.73%  30.6 5495s
 2702853 768520  336.62471   50   16  350.33298  326.75678  6.73%  30.6 5500s
 2705467 768875  349.91765   47   14  350.33298  326.76714  6.73%  30.6 5505s
 2708337 769200  334.76157   49   11  350.33298  326.77745  6.72%  30.6 5510s
 2711369 769616  333.14850   55   19  350.33298  326.78816  6.72%  30.6 5515s
 2714060 769999  348.80024   51   12  350.33298  326.79840  6.72%  30.6 5520s
 2717088 770428  349.39025   53   16  350.33298  326.80875  6.71%  30.6 5525s
 2719653 770753  335.85123   40   16  350.33298  326.81748  6.71%  30.6 5530s
 2722664 771090  331.83145   42   14  350.33298  326.82804  6.71%  30.5 5535s
 2725421 771478  347.92156   55   14  350.33298  326.83686  6.71%  30.5 5540s
 2728223 771874  329.22305   45   14  350.33298  326.84749  6.70%  30.5 5545s
 2731138 772282  348.84049   55   14  350.33298  326.85834  6.70%  30.5 5550s
 2734143 772610     cutoff   45       350.33298  326.86935  6.70%  30.5 5555s
 2736827 773028     cutoff   57       350.33298  326.87773  6.70%  30.5 5560s
 2739565 773374  345.57719   54   12  350.33298  326.88685  6.69%  30.5 5565s
 2742519 773778     cutoff   48       350.33298  326.89775  6.69%  30.5 5570s
 2745277 774195     cutoff   47       350.33298  326.90727  6.69%  30.5 5575s
 2748112 774648  347.76141   49   12  350.33298  326.91765  6.68%  30.5 5580s
 2750789 775032  342.30905   45   14  350.33298  326.92668  6.68%  30.5 5585s
 2753566 775409  338.77678   46   10  350.33298  326.93618  6.68%  30.5 5590s
 2756368 775791     cutoff   57       350.33298  326.94723  6.68%  30.5 5595s
 2758991 776158     cutoff   54       350.33298  326.95425  6.67%  30.5 5600s
 2761951 776589  349.48112   42   13  350.33298  326.96467  6.67%  30.5 5605s
 2764582 776885  328.77442   44   18  350.33298  326.97373  6.67%  30.5 5610s
 2767502 777226  333.71105   44   14  350.33298  326.98410  6.66%  30.5 5615s
 2770150 777581     cutoff   49       350.33298  326.99374  6.66%  30.5 5620s
 2773091 778033  332.01461   43   18  350.33298  327.00392  6.66%  30.4 5625s
 2775517 778368     cutoff   39       350.33298  327.01228  6.66%  30.4 5630s
 2778489 778700  327.87048   47   18  350.33298  327.02348  6.65%  30.4 5635s
 2781407 779121  331.96377   44   18  350.33298  327.03281  6.65%  30.4 5640s
 2783992 779483  345.90808   48   15  350.33298  327.04134  6.65%  30.4 5645s
 2786783 779853  329.46396   51   17  350.33298  327.05080  6.65%  30.4 5650s
 2789486 780190     cutoff   47       350.33298  327.06071  6.64%  30.4 5655s
 2792335 780588  348.66947   40   14  350.33298  327.07110  6.64%  30.4 5660s
 2795034 780960  347.47584   49   12  350.33298  327.08026  6.64%  30.4 5665s
 2798069 781344  337.48317   46   17  350.33298  327.09172  6.63%  30.4 5670s
 2801025 781686     cutoff   43       350.33298  327.10284  6.63%  30.4 5675s
 2803852 782035     cutoff   49       350.33298  327.11329  6.63%  30.4 5680s
 2806502 782390  330.56498   48   16  350.33298  327.12232  6.63%  30.4 5685s
 2809350 782767  335.03555   50   12  350.33298  327.13139  6.62%  30.4 5690s
 2812265 783150     cutoff   47       350.33298  327.14027  6.62%  30.4 5695s
 2815033 783471  340.55815   51   16  350.33298  327.14928  6.62%  30.4 5700s
 2817962 783813     cutoff   47       350.33298  327.15947  6.61%  30.4 5705s
 2820770 784222  348.93065   63   16  350.33298  327.16991  6.61%  30.4 5710s
 2823664 784583  349.07415   59    9  350.33298  327.18091  6.61%  30.3 5715s
 2826330 784925  345.88061   48   10  350.33298  327.19072  6.61%  30.3 5720s
 2829134 785293  328.40540   43   15  350.33298  327.20073  6.60%  30.3 5725s
 2831854 785585  332.45078   47   17  350.33298  327.20999  6.60%  30.3 5730s
 2834557 785885  345.45802   46   13  350.33298  327.21910  6.60%  30.3 5735s
 2836991 786239  347.65989   48   14  350.33298  327.22726  6.60%  30.3 5740s
 2839876 786598  344.80918   54    6  350.33298  327.23777  6.59%  30.3 5745s
 2842861 787010  343.12231   47   10  350.33298  327.24761  6.59%  30.3 5750s
 2845773 787401     cutoff   54       350.33298  327.25718  6.59%  30.3 5755s
 2848773 787754     cutoff   49       350.33298  327.26672  6.58%  30.3 5760s
 2851412 788163  344.26900   53   12  350.33298  327.27504  6.58%  30.3 5765s
 2854391 788543     cutoff   57       350.33298  327.28539  6.58%  30.3 5770s
 2856885 788916  336.12608   47   19  350.33298  327.29310  6.58%  30.3 5775s
 2859908 789305  333.00106   50   15  350.33298  327.30272  6.57%  30.3 5780s
 2862464 789608  340.18491   47   10  350.33298  327.31286  6.57%  30.3 5785s
 2865138 789934  340.76201   40   15  350.33298  327.32186  6.57%  30.3 5790s
 2867803 790264  339.00713   54   16  350.33298  327.33154  6.57%  30.3 5795s
 2870379 790576     cutoff   53       350.33298  327.34003  6.56%  30.3 5800s
 2873313 790952  348.61366   53   12  350.33298  327.35086  6.56%  30.3 5805s
 2876252 791306  341.90442   54   11  350.33298  327.36078  6.56%  30.3 5810s
 2879279 791614     cutoff   55       350.33298  327.37096  6.55%  30.2 5815s
 2882174 791998     cutoff   59       350.33298  327.37955  6.55%  30.2 5820s
 2885180 792348  334.99727   45   16  350.33298  327.38971  6.55%  30.2 5825s
 2887780 792720  342.25325   50   17  350.33298  327.39777  6.55%  30.2 5830s
 2890519 793094     cutoff   47       350.33298  327.40738  6.54%  30.2 5835s
 2893400 793473  344.18881   57   15  350.33298  327.41618  6.54%  30.2 5840s
 2896110 793930  347.93349   50   14  350.33298  327.42475  6.54%  30.2 5845s
 2899111 794301  343.72381   54   11  350.33298  327.43533  6.54%  30.2 5850s
 2901831 794622     cutoff   60       350.33298  327.44412  6.53%  30.2 5855s
 2904835 795001  338.52897   50   20  350.33298  327.45438  6.53%  30.2 5860s
 2907392 795327  346.50515   46   11  350.33298  327.46371  6.53%  30.2 5865s
 2910319 795702  331.53371   50   16  350.33298  327.47240  6.53%  30.2 5870s
 2912920 795986  349.41895   53   13  350.33298  327.48127  6.52%  30.2 5875s
 2915855 796406  344.09802   43   13  350.33298  327.49102  6.52%  30.2 5880s
 2918566 796763  340.09708   56   13  350.33298  327.49967  6.52%  30.2 5885s
 2921305 797054  329.58405   41   17  350.33298  327.50945  6.51%  30.2 5890s
 2924225 797385  347.76414   49   16  350.33298  327.52061  6.51%  30.2 5895s
 2926923 797784  332.08525   54   19  350.33298  327.52830  6.51%  30.2 5900s
 2929728 798078  334.31990   45   15  350.33298  327.53776  6.51%  30.2 5905s
 2932167 798388  345.99099   54   18  350.33298  327.54614  6.50%  30.2 5910s
 2935220 798745  340.26926   49   13  350.33298  327.55635  6.50%  30.1 5915s
 2937988 799052  337.89674   49    9  350.33298  327.56568  6.50%  30.1 5920s
 2940846 799356  333.79619   49   14  350.33298  327.57564  6.50%  30.1 5925s
 2943579 799644  336.79962   44   11  350.33298  327.58500  6.49%  30.1 5930s
 2946286 800044  330.01372   44   13  350.33298  327.59444  6.49%  30.1 5935s
 2949352 800450  347.73777   57   16  350.33298  327.60560  6.49%  30.1 5940s
 2952118 800781  336.82910   48   13  350.33298  327.61522  6.48%  30.1 5945s
 2955218 801174  330.94759   56   12  350.33298  327.62585  6.48%  30.1 5950s
 2958054 801486  339.58598   54   15  350.33298  327.63448  6.48%  30.1 5955s
 2961174 801896  349.94608   44   11  350.33298  327.64374  6.48%  30.1 5960s
 2963681 802216  349.54586   41   16  350.33298  327.65155  6.47%  30.1 5965s
 2966573 802578  349.78902   49   10  350.33298  327.66239  6.47%  30.1 5970s
 2969391 802928     cutoff   44       350.33298  327.67154  6.47%  30.1 5975s
 2972016 803228  342.62391   50   12  350.33298  327.68090  6.47%  30.1 5980s
 2974936 803614  331.89510   41   12  350.33298  327.69015  6.46%  30.1 5985s
 2977799 803899  337.82256   50   14  350.33298  327.70018  6.46%  30.1 5990s
 2980885 804241  335.97798   43   10  350.33298  327.71002  6.46%  30.1 5995s
 2983824 804600  348.50321   53   15  350.33298  327.72015  6.45%  30.1 6000s
 2986858 805058  340.61730   53   19  350.33298  327.72950  6.45%  30.1 6005s
 2989361 805316     cutoff   49       350.33298  327.73741  6.45%  30.1 6010s
 2992185 805593  331.39649   44   13  350.33298  327.74729  6.45%  30.0 6015s
 2995286 805940  333.25523   51   18  350.33298  327.75738  6.44%  30.0 6020s
 2998265 806272  344.93189   52    7  350.33298  327.76578  6.44%  30.0 6025s
 3001292 806588  337.34047   44   13  350.33298  327.77547  6.44%  30.0 6030s
 3003852 806854     cutoff   50       350.33298  327.78447  6.44%  30.0 6035s
 3006752 807173     cutoff   43       350.33298  327.79397  6.43%  30.0 6040s
 3009510 807501  333.91185   46   16  350.33298  327.80244  6.43%  30.0 6045s
 3012542 807861  345.44734   56   10  350.33298  327.81253  6.43%  30.0 6050s
 3015520 808159  344.61474   46   12  350.33298  327.82278  6.43%  30.0 6055s
 3018076 808471  344.76244   47    9  350.33298  327.83160  6.42%  30.0 6060s
 3020921 808771  338.08822   56   21  350.33298  327.84015  6.42%  30.0 6065s
 3023469 809054  331.00002   48   19  350.33298  327.84982  6.42%  30.0 6070s
 3026415 809396  341.06534   46   11  350.33298  327.85853  6.42%  30.0 6075s
 3028841 809706  340.83587   50   15  350.33298  327.86617  6.41%  30.0 6080s
 3031810 810002     cutoff   53       350.33298  327.87691  6.41%  30.0 6085s
 3034474 810357  347.80424   46   10  350.33298  327.88602  6.41%  30.0 6090s
 3037575 810659  332.51442   48   20  350.33298  327.89606  6.40%  30.0 6095s
 3040298 810993  348.41536   49   13  350.33298  327.90513  6.40%  30.0 6100s
 3043021 811321     cutoff   60       350.33298  327.91491  6.40%  30.0 6105s
 3045934 811612  345.04331   40   14  350.33298  327.92430  6.40%  30.0 6110s
 3048611 811897  337.52514   47   15  350.33298  327.93374  6.39%  30.0 6115s
 3051679 812250     cutoff   45       350.33298  327.94327  6.39%  29.9 6120s
 3054488 812596  342.57109   51    7  350.33298  327.95205  6.39%  29.9 6125s
 3057391 812925  348.10880   57   13  350.33298  327.96199  6.39%  29.9 6130s
 3060233 813231  331.30875   45   15  350.33298  327.97275  6.38%  29.9 6135s
 3063209 813557  342.00095   57   14  350.33298  327.98245  6.38%  29.9 6140s
 3066209 813833  345.36433   45   13  350.33298  327.99278  6.38%  29.9 6145s
 3068939 814146  336.34276   55   11  350.33298  328.00066  6.37%  29.9 6150s
 3072005 814449  347.87238   48   14  350.33298  328.01097  6.37%  29.9 6155s
 3074767 814743  341.91261   48   13  350.33298  328.01991  6.37%  29.9 6160s
 3077826 815135  347.21333   57   14  350.33298  328.02942  6.37%  29.9 6165s
 3080606 815380  340.22140   47   13  350.33298  328.03917  6.36%  29.9 6170s
 3083384 815690  347.09703   47   14  350.33298  328.04786  6.36%  29.9 6175s
 3086262 815933  349.14251   45   10  350.33298  328.05750  6.36%  29.9 6180s
 3088950 816224  336.85810   49   17  350.33298  328.06607  6.36%  29.9 6185s
 3092141 816679  346.42157   47   10  350.33298  328.07488  6.35%  29.9 6190s
 3094586 817044  341.44410   45   16  350.33298  328.08245  6.35%  29.9 6195s
 3097600 817356  331.21721   53   14  350.33298  328.09244  6.35%  29.9 6200s
 3100557 817720  345.53879   46   18  350.33298  328.10367  6.35%  29.9 6205s
 3103502 818030  346.80596   46   12  350.33298  328.11280  6.34%  29.9 6210s
 3106363 818348  330.57606   50   17  350.33298  328.12198  6.34%  29.9 6215s
 3109199 818681  347.11680   45   12  350.33298  328.13109  6.34%  29.8 6220s
 3112131 819038  348.30177   49   13  350.33298  328.14056  6.33%  29.8 6225s
 3115022 819323  342.85383   47    9  350.33298  328.14903  6.33%  29.8 6230s
 3118179 819644     cutoff   43       350.33298  328.15943  6.33%  29.8 6235s
 3120774 819914     cutoff   54       350.33298  328.16771  6.33%  29.8 6240s
 3123786 820248  334.19014   51   13  350.33298  328.17788  6.32%  29.8 6245s
 3126840 820552  335.45517   51   18  350.33298  328.18849  6.32%  29.8 6250s
 3129695 820852  334.85956   47   16  350.33298  328.19742  6.32%  29.8 6255s
 3132718 821180  333.76157   50    7  350.33298  328.20602  6.32%  29.8 6260s
 3135766 821575  337.74966   47    7  350.33298  328.21538  6.31%  29.8 6265s
 3138663 821809  341.31098   49   15  350.33298  328.22544  6.31%  29.8 6270s
 3141207 822080  344.33872   51   14  350.33298  328.23391  6.31%  29.8 6275s
 3144070 822393  336.95204   56   13  350.33298  328.24174  6.31%  29.8 6280s
 3146904 822635  339.58608   46   17  350.33298  328.25099  6.30%  29.8 6285s
 3149715 822949  331.77979   47   18  350.33298  328.25963  6.30%  29.8 6290s
 3152784 823313  347.98363   48   13  350.33298  328.26951  6.30%  29.8 6295s
 3155656 823590     cutoff   51       350.33298  328.28074  6.29%  29.8 6300s
 3158796 823929  338.12954   50   14  350.33298  328.29093  6.29%  29.8 6305s
 3161339 824208  342.41724   58   11  350.33298  328.29917  6.29%  29.8 6310s
 3164310 824502  336.69981   39   15  350.33298  328.30874  6.29%  29.8 6315s
 3167248 824830  347.57576   47   11  350.33298  328.31894  6.28%  29.7 6320s
 3169803 825127     cutoff   55       350.33298  328.32740  6.28%  29.7 6325s
 3172827 825441     cutoff   50       350.33298  328.33664  6.28%  29.7 6330s
 3175537 825718  330.36961   50   15  350.33298  328.34537  6.28%  29.7 6335s
 3178454 826005  347.09976   51    9  350.33298  328.35505  6.27%  29.7 6340s
 3181329 826319  349.38060   51   12  350.33298  328.36308  6.27%  29.7 6345s
 3184316 826656  329.19110   45   13  350.33298  328.37230  6.27%  29.7 6350s
 3187180 826948  339.05928   62    9  350.33298  328.38085  6.27%  29.7 6355s
 3190064 827241  332.57610   51   18  350.33298  328.39038  6.26%  29.7 6360s
 3193136 827567  336.48717   41   15  350.33298  328.40010  6.26%  29.7 6365s
 3195850 827803  333.90248   54   14  350.33298  328.40844  6.26%  29.7 6370s
 3198486 828012  336.29366   48   12  350.33298  328.41712  6.26%  29.7 6375s
 3201209 828301  343.59697   54   16  350.33298  328.42664  6.25%  29.7 6380s
 3204290 828557  333.42586   42   19  350.33298  328.43661  6.25%  29.7 6385s
 3207057 828829  341.62832   46   12  350.33298  328.44546  6.25%  29.7 6390s
 3210000 829117  333.88373   48   14  350.33298  328.45411  6.25%  29.7 6395s
 3212661 829373  343.75736   52   12  350.33298  328.46285  6.24%  29.7 6400s
 3215601 829673  330.21842   52   20  350.33298  328.47330  6.24%  29.7 6405s
 3218655 829979  345.77870   46   10  350.33298  328.48269  6.24%  29.7 6410s
 3221197 830242  333.44175   47   19  350.33298  328.49104  6.23%  29.7 6415s
 3224280 830576     cutoff   44       350.33298  328.50132  6.23%  29.6 6420s
 3226990 830883     cutoff   53       350.33298  328.50974  6.23%  29.6 6425s
 3229985 831114  334.89139   58   12  350.33298  328.52050  6.23%  29.6 6430s
 3232721 831392  348.52896   52    8  350.33298  328.52877  6.22%  29.6 6435s
 3235355 831737  333.52223   47   15  350.33298  328.53642  6.22%  29.6 6440s
 3238141 832042  336.86637   41   19  350.33298  328.54489  6.22%  29.6 6445s
 3241002 832320  343.71276   50   13  350.33298  328.55422  6.22%  29.6 6450s
 3243840 832605  341.43250   40   13  350.33298  328.56281  6.21%  29.6 6455s
 3246792 832901  341.57003   46   14  350.33298  328.57133  6.21%  29.6 6460s
 3249749 833195  332.14904   44   12  350.33298  328.57942  6.21%  29.6 6465s
 3252130 833361  340.56248   49   12  350.33298  328.58697  6.21%  29.6 6470s
 3255150 833674     cutoff   60       350.33298  328.59563  6.20%  29.6 6475s
 3257780 833971  338.59817   51   18  350.33298  328.60384  6.20%  29.6 6480s
 3260719 834230  344.88287   49   17  350.33298  328.61334  6.20%  29.6 6485s
 3263510 834475     cutoff   57       350.33298  328.62188  6.20%  29.6 6490s
 3266438 834716     cutoff   53       350.33298  328.63147  6.19%  29.6 6495s
 3269414 834977  340.05315   50   16  350.33298  328.64092  6.19%  29.6 6500s
 3271967 835182  338.05069   45   14  350.33298  328.64827  6.19%  29.6 6505s
 3274880 835458  338.75363   55    7  350.33298  328.65779  6.19%  29.6 6510s
 3277799 835758     cutoff   54       350.33298  328.66634  6.18%  29.6 6515s
 3280645 835946  334.09537   46   15  350.33298  328.67711  6.18%  29.6 6520s
 3283268 836175  336.59447   49   16  350.33298  328.68573  6.18%  29.6 6525s
 3286077 836349  343.80066   48    8  350.33298  328.69443  6.18%  29.5 6530s
 3289079 836602  332.42102   46   16  350.33298  328.70420  6.17%  29.5 6535s
 3292113 836837  347.11338   54   11  350.33298  328.71396  6.17%  29.5 6540s
 3295236 837130     cutoff   49       350.33298  328.72289  6.17%  29.5 6545s
 3298099 837451  331.62861   50   16  350.33298  328.73085  6.17%  29.5 6550s
 3300910 837698  336.94838   49    8  350.33298  328.73976  6.16%  29.5 6555s
 3303688 837970     cutoff   48       350.33298  328.74949  6.16%  29.5 6560s
 3306570 838241  348.13556   47   11  350.33298  328.75917  6.16%  29.5 6565s
 3309527 838545  342.06139   54   13  350.33298  328.76737  6.16%  29.5 6570s
 3312030 838800  344.19916   41   16  350.33298  328.77448  6.15%  29.5 6575s
 3314864 839056     cutoff   48       350.33298  328.78340  6.15%  29.5 6580s
 3317686 839315  337.52978   50   12  350.33298  328.79271  6.15%  29.5 6585s
 3320696 839609  333.97577   52   17  350.33298  328.80126  6.15%  29.5 6590s
 3323069 839853     cutoff   56       350.33298  328.80907  6.14%  29.5 6595s
 3326102 840185  343.79082   51   17  350.33298  328.81823  6.14%  29.5 6600s
 3328798 840450  349.74039   54    8  350.33298  328.82634  6.14%  29.5 6605s
 3331722 840672     cutoff   49       350.33298  328.83548  6.14%  29.5 6610s
 3334459 840935  349.76337   51   12  350.33298  328.84461  6.13%  29.5 6615s
 3337421 841245  339.26503   42   10  350.33298  328.85406  6.13%  29.5 6620s
 3340498 841554  335.05943   48   17  350.33298  328.86412  6.13%  29.5 6625s
 3343076 841779  338.56687   40   15  350.33298  328.87177  6.13%  29.5 6630s
 3346035 842036  344.43750   46    9  350.33298  328.88077  6.12%  29.5 6635s
 3348698 842311  347.80822   39   11  350.33298  328.88928  6.12%  29.4 6640s
 3351715 842576  338.05565   41   18  350.33298  328.89896  6.12%  29.4 6645s
 3354567 842911     cutoff   40       350.33298  328.90732  6.12%  29.4 6650s
 3357338 843145  342.37088   51   16  350.33298  328.91645  6.11%  29.4 6655s
 3360360 843397  348.67169   52   14  350.33298  328.92727  6.11%  29.4 6660s
 3363102 843647  347.04701   46   13  350.33298  328.93412  6.11%  29.4 6665s
 3366091 843890  348.63035   42   17  350.33298  328.94373  6.11%  29.4 6670s
 3368802 844110  336.65269   44   13  350.33298  328.95254  6.10%  29.4 6675s
 3371706 844369  342.78477   54   11  350.33298  328.96307  6.10%  29.4 6680s
 3374603 844608  339.53736   52   14  350.33298  328.97155  6.10%  29.4 6685s
 3377368 844856  341.11956   54   16  350.33298  328.97993  6.10%  29.4 6690s
 3380346 845037  342.43987   48   13  350.33298  328.98868  6.09%  29.4 6695s
 3382682 845303  331.84826   41   18  350.33298  328.99605  6.09%  29.4 6700s
 3385542 845506  334.27050   42   13  350.33298  329.00620  6.09%  29.4 6705s
 3388393 845775  334.14421   47   17  350.33298  329.01519  6.09%  29.4 6710s
 3391502 846088  333.67934   42   13  350.33298  329.02370  6.08%  29.4 6715s
 3394626 846430     cutoff   53       350.33298  329.03277  6.08%  29.4 6720s
 3397657 846637  344.58769   52   13  350.33298  329.04350  6.08%  29.4 6725s
 3400477 846861     cutoff   49       350.33298  329.05230  6.07%  29.4 6730s
 3403285 847102  334.41067   46   13  350.33298  329.06109  6.07%  29.4 6735s
 3406237 847340  343.35603   50   16  350.33298  329.06998  6.07%  29.4 6740s
 3409171 847606  349.11870   50   10  350.33298  329.07863  6.07%  29.3 6745s
 3411849 847859     cutoff   57       350.33298  329.08670  6.06%  29.3 6750s
 3414664 848096  342.23213   52   12  350.33298  329.09551  6.06%  29.3 6755s
 3417494 848309  349.47884   54   14  350.33298  329.10525  6.06%  29.3 6760s
 3420188 848490  341.87591   50   13  350.33298  329.11262  6.06%  29.3 6765s
 3423132 848771     cutoff   48       350.33298  329.12159  6.05%  29.3 6770s
 3426107 848985  345.15367   51    8  350.33298  329.13147  6.05%  29.3 6775s
 3428963 849156  342.04728   45   11  350.33298  329.13958  6.05%  29.3 6780s
 3432083 849401  338.70570   51   12  350.33298  329.14802  6.05%  29.3 6785s
 3434904 849646  337.74951   48   15  350.33298  329.15653  6.04%  29.3 6790s
 3437790 849825  337.57985   53   11  350.33298  329.16515  6.04%  29.3 6795s
 3440621 850046     cutoff   51       350.33298  329.17371  6.04%  29.3 6800s
 3443302 850212  345.96951   47   16  350.33298  329.18099  6.04%  29.3 6805s
 3446006 850451  336.58659   45   18  350.33298  329.18857  6.04%  29.3 6810s
 3448873 850694  344.07205   54    9  350.33298  329.19777  6.03%  29.3 6815s
 3451850 850900  343.23861   53   18  350.33298  329.20679  6.03%  29.3 6820s
 3454767 851212  342.05579   51   16  350.33298  329.21515  6.03%  29.3 6825s
 3457379 851485  348.58207   58    7  350.33298  329.22202  6.03%  29.3 6830s
 3459957 851671  349.81567   48   17  350.33298  329.22996  6.02%  29.3 6835s
 3462918 851931     cutoff   52       350.33298  329.23849  6.02%  29.3 6840s
 3465573 852148     cutoff   65       350.33298  329.24665  6.02%  29.3 6845s
 3468611 852401  349.66085   52   13  350.33298  329.25525  6.02%  29.3 6850s
 3471510 852592  345.45204   45   10  350.33298  329.26346  6.01%  29.3 6855s
 3474116 852768     cutoff   64       350.33298  329.27128  6.01%  29.2 6860s
 3476957 853076     cutoff   53       350.33298  329.27886  6.01%  29.2 6865s
 3479835 853325  347.49965   62   10  350.33298  329.28775  6.01%  29.2 6870s
 3482889 853565     cutoff   45       350.33298  329.29657  6.00%  29.2 6875s
 3485608 853732  338.57565   52   16  350.33298  329.30431  6.00%  29.2 6880s
 3488550 853932     cutoff   53       350.33298  329.31286  6.00%  29.2 6885s
 3491337 854139  343.93807   45   13  350.33298  329.32135  6.00%  29.2 6890s
 3494272 854358  331.46279   44   13  350.33298  329.33037  6.00%  29.2 6895s
 3497119 854667  334.56072   51   20  350.33298  329.33749  5.99%  29.2 6900s
 3499515 854791     cutoff   44       350.33298  329.34519  5.99%  29.2 6905s
 3502586 854987  333.74536   51   16  350.33298  329.35424  5.99%  29.2 6910s
 3505606 855161  335.49371   49    9  350.33298  329.36344  5.99%  29.2 6915s
 3508672 855447  346.77255   48   12  350.33298  329.37276  5.98%  29.2 6920s
 3511578 855737  346.22259   47   11  350.33298  329.38141  5.98%  29.2 6925s
 3514312 855875  345.17400   43   19  350.33298  329.39070  5.98%  29.2 6930s
 3517143 856073  332.19747   43   20  350.33298  329.39890  5.98%  29.2 6935s
 3519814 856235  348.04646   49   17  350.33298  329.40635  5.97%  29.2 6940s
 3522747 856445  332.36334   41   15  350.33298  329.41538  5.97%  29.2 6945s
 3525571 856657  346.85218   49   11  350.33298  329.42336  5.97%  29.2 6950s
