Executando Fernandes MODIFICADO
Rodando pra 1h
Optimize a model with 2097 rows, 3042 columns and 73472 nonzeros
Coefficient statistics:
  Matrix range    [1e+00, 1e+07]
  Objective range [1e-01, 1e-01]
  Bounds range    [1e+00, 1e+07]
  RHS range       [1e+00, 4e+01]
Found heuristic solution: objective 2339
Presolve removed 10 rows and 17 columns
Presolve time: 0.18s
Presolved: 2087 rows, 3025 columns, 65484 nonzeros
Variable types: 1980 continuous, 1045 integer (1038 binary)

Root relaxation: objective 6.917044e+00, 2986 iterations, 0.23 seconds

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 30133 19119  278.44600   32  145  999.57043  240.96908  75.9%   151 1561s
 30139 19125  529.01352   38   90  999.57043  240.96908  75.9%   152 1565s
 30169 19155  670.17393   68   83  999.57043  240.96908  75.9%   152 1570s
 30274 19260  736.11995  173   61  999.57043  240.96908  75.9%   152 1575s
 30689 19675  925.12373  588   36  999.57043  240.96908  75.9%   151 1581s
 30853 19814  247.99748   28  144  999.57043  241.09093  75.9%   150 1585s
 30856 19817  446.90096   31   94  999.57043  241.09093  75.9%   151 1591s
 30861 19822  635.97239   36  108  999.57043  241.09093  75.9%   151 1595s
 30920 19881  687.19637   95   75  999.57043  241.09093  75.9%   151 1600s
 31117 20078  781.85260  292   48  999.57043  241.09093  75.9%   151 1605s
 31694 20639  250.25577   28  148  999.57043  241.46314  75.8%   149 1612s
 31698 20643  428.42117   31   99  999.57043  241.46314  75.8%   149 1615s
 31700 20645  557.12347   30  114  999.57043  241.46314  75.8%   150 1620s
 31702 20647  612.98908   31  102  999.57043  241.46314  75.8%   150 1625s
 31719 20664  664.24062   39   93  999.57043  241.46314  75.8%   151 1630s
H31723 20608                     995.1418620  241.46314  75.7%   151 1630s
 31775 20662  751.52969   67   65  995.14186  241.46314  75.7%   151 1635s
 31926 20788  354.30752   33  105  995.14186  241.56672  75.7%   151 1641s
 31931 20793  636.25455   38  106  995.14186  241.56672  75.7%   152 1645s
 32012 20874  697.78245  119   64  995.14186  241.56672  75.7%   152 1650s
 32303 21165  824.49353  410   45  995.14186  241.56672  75.7%   151 1655s
 32761 21603  279.90670   33  150  995.14186  241.67235  75.7%   149 1660s
 32769 21611  372.19018   41  125  995.14186  241.67235  75.7%   150 1665s
 32776 21618  644.10917   48  103  995.14186  241.67235  75.7%   150 1670s
 32873 21715  738.79363  145   57  995.14186  241.67235  75.7%   150 1675s
 33326 22146  308.36806   33  124  995.14186  241.92673  75.7%   149 1681s
 33327 22147  371.28131   34  112  995.14186  241.92673  75.7%   149 1685s
 33331 22151  616.50289   38   92  995.14186  241.92673  75.7%   150 1690s
 33379 22199  677.58530   86   81  995.14186  241.92673  75.7%   150 1695s
 33573 22393  765.11905  280   55  995.14186  241.92673  75.7%   150 1700s
 34133 22936  243.75648   33  131  995.14186  242.20218  75.7%   148 1705s
 34137 22940  456.01027   37  111  995.14186  242.20218  75.7%   148 1710s
 34158 22961  664.17251   58   79  995.14186  242.20218  75.7%   149 1715s
 34320 23123  751.13437  220   60  995.14186  242.20218  75.7%   148 1720s
 34920 23723  954.21636  820   27  995.14186  242.20218  75.7%   146 1725s
 34961 23747  360.10171   37  103  995.14186  242.22912  75.7%   147 1730s
 34968 23754  641.61045   44  110  995.14186  242.22912  75.7%   147 1735s
 35058 23844  714.67544  134   67  995.14186  242.22912  75.7%   147 1740s
 35300 24086  839.02232  376   46  995.14186  242.22912  75.7%   147 1745s
 35752 24521  282.34512   33  148  995.14186  242.68060  75.6%   145 1752s
 35753 24522  369.53257   34  121  995.14186  242.68060  75.6%   146 1755s
 35755 24524  463.91614   36  119  995.14186  242.68060  75.6%   146 1760s
 35763 24532  648.17281   44   98  995.14186  242.68060  75.6%   147 1765s
 35865 24634  714.60880  146   61  995.14186  242.68060  75.6%   147 1770s
 36084 24853  819.89085  365   41  995.14186  242.68060  75.6%   146 1775s
 36554 25302  519.66207   34  105  995.14186  243.12027  75.6%   145 1781s
 36558 25306  554.10614   36  113  995.14186  243.12027  75.6%   145 1785s
 36563 25311  647.01865   39  107  995.14186  243.12027  75.6%   145 1795s
 36603 25351  670.33425   56   95  995.14186  243.12027  75.6%   146 1800s
 36671 25419  705.49468   87   65  995.14186  243.12027  75.6%   146 1805s
 37248 25994  974.10968  611   27  995.14186  243.12027  75.6%   144 1810s
 37269 25999  361.26919   35   97  995.14186  243.26719  75.6%   144 1815s
 37273 26003  640.32681   39   96  995.14186  243.26719  75.6%   145 1820s
 37336 26066  695.86898  102   81  995.14186  243.26719  75.6%   145 1825s
 37486 26216  784.51649  252   51  995.14186  243.26719  75.6%   145 1830s
 37927 26657  955.51506  693   35  995.14186  243.26719  75.6%   144 1835s
 37996 26711  628.56751   35   87  995.14186  244.08595  75.5%   144 1841s
 38044 26759  706.20338   83   61  995.14186  244.08595  75.5%   144 1845s
 38218 26933  837.12032  257   33  995.14186  244.08595  75.5%   144 1850s
 38519 27204  455.87797   34  117  995.14186  244.81731  75.4%   143 1855s
 38534 27219  659.98880   49   89  995.14186  244.81731  75.4%   143 1860s
 38689 27374  742.66787  204   61  995.14186  244.81731  75.4%   143 1865s
 38897 27582  832.52263  412   44  995.14186  244.81731  75.4%   143 1870s
 39168 27832  552.04301   37   76  995.14186  244.91783  75.4%   142 1875s
 39208 27872  673.07830   77   83  995.14186  244.91783  75.4%   143 1880s
 39377 28041  766.01516  246   55  995.14186  244.91783  75.4%   143 1885s
 39770 28434  954.03877  639   34  995.14186  244.91783  75.4%   142 1890s
 39863 28498  551.54604   33  115  995.14186  245.63143  75.3%   142 1896s
 39865 28500  552.10693   34  118  995.14186  245.63143  75.3%   142 1901s
 39868 28503  551.57823   36  113  995.14186  245.63143  75.3%   143 1905s
 39873 28508  551.49566   38  112  995.14186  245.63143  75.3%   143 1910s
 39878 28513  644.34775   41   98  995.14186  245.63143  75.3%   143 1915s
 39928 28563  679.45260   66   65  995.14186  245.63143  75.3%   144 1920s
 40006 28641  713.50766  105   46  995.14186  245.63143  75.3%   144 1925s
 40107 28742  749.36494  155   42  995.14186  245.63143  75.3%   144 1930s
 40219 28854  782.42110  211   45  995.14186  245.63143  75.3%   144 1935s
 40437 29072  833.21440  320   38  995.14186  245.63143  75.3%   144 1940s
 40743 29378  884.54551  473   30  995.14186  245.63143  75.3%   143 1945s
 41112 29743  940.11055  658   28  995.14186  245.63143  75.3%   142 1950s
 41319 29907  387.31709   35  116  995.14186  245.67012  75.3%   142 1959s
 41320 29908  622.85327   36   87  995.14186  245.67012  75.3%   142 1962s
 41322 29910  462.81249   36  119  995.14186  245.67012  75.3%   142 1965s
 41326 29914  596.30679   37   82  995.14186  245.67012  75.3%   143 1970s
 41335 29923  640.95929   39   94  995.14186  245.67012  75.3%   143 1975s
 41419 30007  758.05111   73   59  995.14186  245.67012  75.3%   143 1980s
 41569 30084  503.66699   37   89  995.14186  246.34694  75.2%   143 1986s
 41571 30086  630.59557   39  102  995.14186  246.34694  75.2%   144 1991s
 41594 30109  664.30717   62   97  995.14186  246.34694  75.2%   144 1995s
 41634 30149  686.27526  102   74  995.14186  246.34694  75.2%   144 2001s
 41736 30251  735.67391  204   63  995.14186  246.34694  75.2%   144 2005s
 42079 30594  871.02890  547   41  995.14186  246.34694  75.2%   143 2010s
 42223 30724  641.62206   38  112  995.14186  247.25022  75.2%   143 2015s
 42282 30783  686.05438   97   80  995.14186  247.25022  75.2%   143 2020s
 42434 30935  757.13962  249   62  995.14186  247.25022  75.2%   143 2025s
 42924 31425  924.25688  739   29  995.14186  247.25022  75.2%   142 2030s
 43065 31550  641.19235   34  107  995.14186  247.99804  75.1%   142 2035s
 43169 31654  733.44380  138   54  995.14186  247.99804  75.1%   142 2040s
 43435 31898  530.07154   30  100  995.14186  250.26237  74.9%   142 2047s
 43448 31911  655.67287   43  110  995.14186  250.26237  74.9%   142 2050s
 43549 32012  715.40847  144   71  995.14186  250.26237  74.9%   142 2055s
 43754 32217  787.03834  349   57  995.14186  250.26237  74.9%   142 2060s
 44118 32581  925.94569  713   37  995.14186  250.26237  74.9%   141 2065s
H44145 32598                     994.7132910  250.26237  74.8%   141 2067s
 44163 32607  990.15938  748   34  994.71329  250.26237  74.8%   141 2070s
 44176 32604  556.58625   31  115  994.71329  250.53742  74.8%   141 2076s
 44180 32608  631.01331   33  103  994.71329  250.53742  74.8%   141 2081s
 44184 32612  631.01331   32  103  994.71329  250.53742  74.8%   142 2085s
 44192 32620  649.29812   36  111  994.71329  250.53742  74.8%   142 2090s
 44204 32632  654.60236   42  103  994.71329  250.53742  74.8%   142 2095s
 44243 32671  681.44750   67   67  994.71329  250.53742  74.8%   142 2100s
 44391 32819  750.08621  165   40  994.71329  250.53742  74.8%   142 2105s
 45088 33490  336.86586   30  105  994.71329  254.29642  74.4%   140 2112s
 45091 33493  439.37940   33  104  994.71329  254.29642  74.4%   141 2115s
 45100 33502  646.97046   42  109  994.71329  254.29642  74.4%   141 2120s
 45187 33589  703.44981  129   87  994.71329  254.29642  74.4%   141 2125s
 45359 33761  777.68258  301   54  994.71329  254.29642  74.4%   141 2130s
 45729 34130  980.40447  671   39  994.71329  254.29642  74.4%   140 2135s
 45759 34134  461.43396   30  119  994.71329  254.44533  74.4%   141 2141s
 45767 34142  652.89536   38  109  994.71329  254.44533  74.4%   141 2145s
 45861 34236  715.47761  132   71  994.71329  254.44533  74.4%   141 2150s
 46035 34410  805.06334  306   57  994.71329  254.44533  74.4%   141 2155s
 46337 34696  421.73138   32  108  994.71329  254.55052  74.4%   140 2162s
 46339 34698  550.19019   34  109  994.71329  254.55052  74.4%   141 2165s
 46351 34710  656.24228   46   97  994.71329  254.55052  74.4%   141 2170s
 46444 34803  712.62454  139   65  994.71329  254.55052  74.4%   141 2175s
 46612 34971  792.54998  307   67  994.71329  254.55052  74.4%   141 2180s
 46705 35064  836.91678  400   53  994.71329  254.55052  74.4%   141 2185s
 47062 35406  268.12924   33  106  994.71329  254.68188  74.4%   140 2190s
 47066 35410  437.60039   37  101  994.71329  254.68188  74.4%   140 2196s
 47070 35414  631.01331   41  103  994.71329  254.68188  74.4%   141 2200s
 47105 35449  677.48321   76   93  994.71329  254.68188  74.4%   141 2205s
 47253 35597  759.13210  224   67  994.71329  254.68188  74.4%   141 2210s
 47600 35944  941.04536  571   42  994.71329  254.68188  74.4%   140 2215s
 47665 35996  282.30295   29  155  994.71329  254.73673  74.4%   140 2220s
 47667 35998  367.48262   31  128  994.71329  254.73673  74.4%   141 2225s
 47675 36006  551.81940   39  115  994.71329  254.73673  74.4%   141 2231s
 47708 36039  695.42562   72   65  994.71329  254.73673  74.4%   141 2235s
 47856 36187  864.92962  220   31  994.71329  254.73673  74.4%   141 2240s
 47982 36299  455.46105   35  107  994.71329  256.46294  74.2%   141 2245s
 48001 36318  663.24109   54   87  994.71329  256.46294  74.2%   141 2250s
 48113 36430  722.84353  166   71  994.71329  256.46294  74.2%   141 2255s
 48351 36668  828.92916  404   51  994.71329  256.46294  74.2%   141 2260s
 48688 36982  427.30265   33  107  994.71329  257.88252  74.1%   140 2266s
 48690 36984  461.38996   35  117  994.71329  257.88252  74.1%   141 2271s
 48692 36986  642.10062   37   98  994.71329  257.88252  74.1%   141 2275s
 48747 37041  691.14139   92   83  994.71329  257.88252  74.1%   141 2280s
 48888 37182  750.73249  233   65  994.71329  257.88252  74.1%   141 2285s
 49236 37530  878.15261  581   50  994.71329  257.88252  74.1%   141 2290s
 49398 37674  422.66475   31  113  994.71329  258.13065  74.0%   140 2295s
 49401 37677  552.99217   34  114  994.71329  258.13065  74.0%   141 2300s
 49403 37679  644.26578   35  107  994.71329  258.13065  74.0%   141 2305s
 49434 37710  688.76062   46   78  994.71329  258.13065  74.0%   141 2310s
 49528 37804  856.64159   83   35  994.71329  258.13065  74.0%   141 2315s
 49656 37852  462.53299   36  118  994.71329  260.46506  73.8%   141 2321s
 49665 37861  652.14016   45  100  994.71329  260.46506  73.8%   142 2325s
 49765 37961  713.00897  145   81  994.71329  260.46506  73.8%   142 2330s
 49949 38145  788.46396  329   59  994.71329  260.46506  73.8%   142 2335s
 50368 38547  461.36725   34  119  994.71329  261.18444  73.7%   141 2342s
 50369 38548  541.61317   35  112  994.71329  261.18444  73.7%   141 2346s
 50376 38555  653.98008   42  103  994.71329  261.18444  73.7%   141 2350s
 50434 38613  700.93962  100   78  994.71329  261.18444  73.7%   141 2355s
 50552 38731  758.26149  218   69  994.71329  261.18444  73.7%   141 2360s
 50785 38964  866.91680  451   43  994.71329  261.18444  73.7%   141 2365s
 51025 39188  280.80823   35  144  994.71329  261.86091  73.7%   141 2370s
 51029 39192  281.71006   38  146  994.71329  261.86091  73.7%   141 2375s
 51030 39193  524.76351   39  104  994.71329  261.86091  73.7%   141 2380s
 51033 39196  290.35199   38  122  994.71329  261.86091  73.7%   141 2385s
 51037 39200  460.76404   41  108  994.71329  261.86091  73.7%   142 2392s
 51038 39201  431.87921   41   93  994.71329  261.86091  73.7%   142 2395s
 51040 39203  580.33139   42   92  994.71329  261.86091  73.7%   142 2400s
 51043 39206  639.17673   43   95  994.71329  261.86091  73.7%   143 2406s
 51047 39210  530.34722   43   80  994.71329  261.86091  73.7%   143 2410s
 51050 39213  613.03775   45   88  994.71329  261.86091  73.7%   143 2415s
 51054 39217  613.15609   44   93  994.71329  261.86091  73.7%   144 2420s
 51057 39220  625.89151   45  105  994.71329  261.86091  73.7%   144 2425s
 51076 39239  654.41376   56  102  994.71329  261.86091  73.7%   144 2430s
 51113 39276  674.32107   76   86  994.71329  261.86091  73.7%   144 2435s
 51164 39327  705.58442   99   62  994.71329  261.86091  73.7%   145 2440s
 51264 39427  747.40232  176   49  994.71329  261.86091  73.7%   144 2445s
 51704 39848  262.69022   37  112  994.71329  261.89595  73.7%   143 2450s
 51711 39855  380.12786   44  137  994.71329  261.89595  73.7%   144 2456s
 51714 39858  631.56813   47  107  994.71329  261.89595  73.7%   144 2461s
 51741 39885  696.31875   74   67  994.71329  261.89595  73.7%   144 2465s
 51798 39942  766.38936  131   45  994.71329  261.89595  73.7%   144 2470s
 52060 40184  338.19926   36   95  994.71329  261.94645  73.7%   144 2475s
 52062 40186  357.06712   37  122  994.71329  261.94645  73.7%   144 2480s
 52066 40190  590.02477   39   92  994.71329  261.94645  73.7%   144 2485s
 52073 40197  646.95450   43  108  994.71329  261.94645  73.7%   145 2490s
 52105 40229  662.00520   59   80  994.71329  261.94645  73.7%   145 2495s
H52117 40130                     991.5704370  261.94645  73.6%   145 2496s
 52169 40184  701.03796   91   57  991.57044  261.94645  73.6%   145 2500s
 52250 40265  746.34032  131   48  991.57044  261.94645  73.6%   145 2505s
 52334 40349  753.32132  173   49  991.57044  261.94645  73.6%   145 2510s
 52440 40455  777.78427  226   53  991.57044  261.94645  73.6%   145 2515s
 52622 40637  841.19957  317   30  991.57044  261.94645  73.6%   145 2520s
 52933 40948  842.60549  473   32  991.57044  261.94645  73.6%   144 2525s
 53223 41188  295.67354   39  140  991.57044  262.03437  73.6%   144 2531s
 53225 41190  617.35066   41   96  991.57044  262.03437  73.6%   144 2536s
 53246 41211  662.30991   62   99  991.57044  262.03437  73.6%   144 2540s
 53317 41282  715.05165  133   67  991.57044  262.03437  73.6%   144 2545s
 53426 41391  744.41567  242   70  991.57044  262.03437  73.6%   144 2550s
 53614 41579  827.97797  430   54  991.57044  262.03437  73.6%   144 2555s
 53852 41794  320.29010   33   82  991.57044  262.13161  73.6%   144 2560s
 53855 41797  468.04291   36  100  991.57044  262.13161  73.6%   144 2565s
 53879 41821  666.50883   60   94  991.57044  262.13161  73.6%   144 2570s
 53991 41933  722.96491  172   78  991.57044  262.13161  73.6%   144 2575s
 54147 42089  795.38351  328   59  991.57044  262.13161  73.6%   144 2580s
 54354 42296  897.11493  535   45  991.57044  262.13161  73.6%   144 2585s
 54572 42499  356.39362   36  101  991.57044  262.13954  73.6%   144 2592s
 54573 42500  391.58774   37  119  991.57044  262.13954  73.6%   144 2596s
 54575 42502  622.44543   39  110  991.57044  262.13954  73.6%   144 2601s
 54602 42529  666.46065   66   90  991.57044  262.13954  73.6%   144 2605s
 54717 42644  732.42350  181   71  991.57044  262.13954  73.6%   144 2610s
 54888 42815  794.99045  352   60  991.57044  262.13954  73.6%   144 2615s
 55177 43090     cutoff  631       991.57044  262.13954  73.6%   144 2620s
 55181 43094  369.95384   38  128  991.57044  262.35051  73.5%   144 2626s
 55185 43098  533.21663   42   98  991.57044  262.35051  73.5%   144 2632s
 55187 43100  549.48996   44  104  991.57044  262.35051  73.5%   144 2635s
 55222 43135  680.66187   79   88  991.57044  262.35051  73.5%   145 2640s
 55303 43216  727.10038  160   68  991.57044  262.35051  73.5%   145 2645s
 55423 43336  797.26986  280   63  991.57044  262.35051  73.5%   145 2650s
 55533 43446  859.33672  390   52  991.57044  262.35051  73.5%   145 2655s
 55875 43770  321.39754   34   95  991.57044  262.73278  73.5%   144 2661s
 55881 43776  587.79993   40   82  991.57044  262.73278  73.5%   144 2665s
 55905 43800  662.38540   64   97  991.57044  262.73278  73.5%   144 2670s
 55983 43878  715.52515  142   75  991.57044  262.73278  73.5%   145 2675s
 56124 44019  781.79469  283   62  991.57044  262.73278  73.5%   145 2680s
 56364 44259  895.15744  523   44  991.57044  262.73278  73.5%   144 2685s
 56524 44401  483.78441   40   90  991.57044  262.79517  73.5%   144 2690s
 56527 44404  641.86872   43  109  991.57044  262.79517  73.5%   144 2695s
 56598 44475  731.54782  114   51  991.57044  262.79517  73.5%   145 2700s
 56855 44719  298.54306   38  126  991.57044  263.31148  73.4%   144 2708s
 56857 44721  613.06461   40   86  991.57044  263.31148  73.4%   144 2712s
 56861 44725  647.32102   44  116  991.57044  263.31148  73.4%   145 2715s
 56931 44795  698.64342  114   68  991.57044  263.31148  73.4%   145 2720s
 57078 44942  781.39578  261   61  991.57044  263.31148  73.4%   145 2725s
 57225 45089  859.69972  408   45  991.57044  263.31148  73.4%   144 2730s
 57437 45283  483.38962   40   88  991.57044  264.46058  73.3%   144 2736s
 57443 45289  638.25139   45  104  991.57044  264.46058  73.3%   145 2740s
 57467 45313  674.02834   55   87  991.57044  264.46058  73.3%   145 2745s
 57550 45396  778.92795   87   40  991.57044  264.46058  73.3%   145 2750s
 57720 45486  413.34276   32   95  991.57044  264.70708  73.3%   145 2756s
 57723 45489  644.17170   35  105  991.57044  264.70708  73.3%   145 2760s
 57726 45492  641.62206   36  112  991.57044  264.70708  73.3%   145 2766s
 57733 45499  647.34307   38  117  991.57044  264.70708  73.3%   146 2770s
 57775 45541  678.62072   61   81  991.57044  264.70708  73.3%   146 2775s
 57819 45585  699.82948   75   70  991.57044  264.70708  73.3%   146 2780s
 58175 45941  803.53812  400   31  991.57044  264.70708  73.3%   145 2785s
 58417 46162  618.57215   40   98  991.57044  264.79562  73.3%   145 2792s
 58420 46165  647.29584   43  114  991.57044  264.79562  73.3%   145 2795s
 58469 46214  687.45948   92   81  991.57044  264.79562  73.3%   145 2800s
 58566 46311  759.50495  189   63  991.57044  264.79562  73.3%   145 2805s
 58769 46514  865.15744  392   50  991.57044  264.79562  73.3%   145 2810s
 58969 46704  300.39377   40  148  991.57044  265.03697  73.3%   145 2816s
 58971 46706  636.79521   42   94  991.57044  265.03697  73.3%   145 2821s
 58999 46734  669.14167   70   83  991.57044  265.03697  73.3%   145 2825s
 59082 46817  727.84334  153   65  991.57044  265.03697  73.3%   145 2830s
 59267 47002  834.92991  338   61  991.57044  265.03697  73.3%   145 2835s
 59532 47243  338.94835   33   99  991.57044  265.47716  73.2%   145 2841s
 59534 47245  455.73530   35  112  991.57044  265.47716  73.2%   145 2845s
 59547 47258  660.36888   48   89  991.57044  265.47716  73.2%   145 2850s
 59616 47327  721.02290  117   77  991.57044  265.47716  73.2%   145 2855s
 59745 47456  822.42546  246   63  991.57044  265.47716  73.2%   145 2860s
 59904 47615  921.10737  405   44  991.57044  265.47716  73.2%   145 2865s
 60029 47718  304.84413   39  107  991.57044  266.38090  73.1%   145 2870s
 60032 47721  423.70594   42  100  991.57044  266.38090  73.1%   145 2876s
 60038 47727  550.22308   48  113  991.57044  266.38090  73.1%   146 2883s
 60039 47728  637.82626   49  107  991.57044  266.38090  73.1%   146 2886s
 60068 47757  700.48216   78   58  991.57044  266.38090  73.1%   146 2890s
 60314 48003  978.52500  324   13  991.57044  266.38090  73.1%   146 2895s
 60348 48021  458.00452   37  120  991.57044  267.96574  73.0%   146 2903s
 60349 48022  543.98141   38  112  991.57044  267.96574  73.0%   146 2906s
 60359 48032  654.91615   48  107  991.57044  267.96574  73.0%   146 2910s
 60403 48076  692.87160   92   75  991.57044  267.96574  73.0%   146 2915s
 60517 48190  755.36157  206   57  991.57044  267.96574  73.0%   146 2920s
 60687 48360  836.77264  376   57  991.57044  267.96574  73.0%   146 2925s
 61007 48663  373.69211   36   81  991.57044  268.12924  73.0%   146 2932s
 61009 48665  518.91850   38  101  991.57044  268.12924  73.0%   146 2936s
 61011 48667  639.20114   40   97  991.57044  268.12924  73.0%   146 2940s
 61047 48703  680.55683   76   78  991.57044  268.12924  73.0%   146 2945s
 61135 48791  730.18917  164   69  991.57044  268.12924  73.0%   146 2950s
 61304 48960  804.99590  333   56  991.57044  268.12924  73.0%   146 2955s
 61774 49405  537.40540   34   67  991.57044  268.20444  73.0%   145 2960s
 61780 49411  646.70220   40  113  991.57044  268.20444  73.0%   146 2965s
 61820 49451  682.93730   80   79  991.57044  268.20444  73.0%   146 2970s
 61885 49516  725.63950  145   66  991.57044  268.20444  73.0%   146 2975s
 61918 49549  744.30304  178   76  991.57044  268.20444  73.0%   146 2982s
 61999 49630  777.69719  259   58  991.57044  268.20444  73.0%   146 2985s
 62286 49917  895.70990  546   53  991.57044  268.20444  73.0%   145 2990s
 62471 50086  458.83922   38  119  991.57044  268.70314  72.9%   145 2998s
 62473 50088  550.05713   40  111  991.57044  268.70314  72.9%   146 3004s
 62475 50090  643.75118   42  102  991.57044  268.70314  72.9%   146 3007s
 62494 50109  666.57308   61   94  991.57044  268.70314  72.9%   146 3010s
 62574 50189  723.83019  141   68  991.57044  268.70314  72.9%   146 3015s
 62759 50374  820.69573  326   58  991.57044  268.70314  72.9%   146 3020s
 63109 50708  326.85051   36  101  991.57044  269.28071  72.8%   145 3026s
 63112 50711  488.63107   39   79  991.57044  269.28071  72.8%   145 3030s
 63115 50714  641.08358   42   96  991.57044  269.28071  72.8%   146 3035s
 63160 50759  689.72367   87   86  991.57044  269.28071  72.8%   146 3040s
 63251 50850  757.58078  178   69  991.57044  269.28071  72.8%   146 3045s
 63448 51047  873.52307  375   55  991.57044  269.28071  72.8%   146 3050s
 63797 51364  374.07855   37   85  991.57044  269.44505  72.8%   145 3056s
 63800 51367  296.78270   38   99  991.57044  269.44505  72.8%   145 3061s
 63803 51370  436.43481   40  106  991.57044  269.44505  72.8%   146 3069s
 63804 51371  461.15487   40  119  991.57044  269.44505  72.8%   146 3072s
 63808 51375  436.86578   42  109  991.57044  269.44505  72.8%   146 3077s
 63811 51378  461.21023   44  103  991.57044  269.44505  72.8%   146 3081s
 63813 51380  632.33165   45   98  991.57044  269.44505  72.8%   146 3086s
 63814 51381  613.28128   45   87  991.57044  269.44505  72.8%   147 3090s
 63817 51384  640.28142   47  100  991.57044  269.44505  72.8%   147 3095s
 63854 51421  673.27111   65   82  991.57044  269.44505  72.8%   147 3100s
 63915 51482  717.11218   96   55  991.57044  269.44505  72.8%   147 3105s
 64046 51613  778.05150  161   33  991.57044  269.44505  72.8%   147 3110s
 64311 51878  797.42408  294   35  991.57044  269.44505  72.8%   147 3115s
 64513 52080  843.96066  395   32  991.57044  269.44505  72.8%   146 3120s
 64535 52102  859.53553  406   33  991.57044  269.44505  72.8%   146 3125s
 64622 52188  893.12241  450   32  991.57044  269.44505  72.8%   146 3130s
 64907 52408  382.42708   37   77  991.57044  271.06949  72.7%   146 3137s
 64908 52409  524.34885   38   91  991.57044  271.06949  72.7%   146 3140s
 64911 52412  498.94040   39   96  991.57044  271.06949  72.7%   146 3148s
 64912 52413  562.21069   39   80  991.57044  271.06949  72.7%   147 3150s
 64915 52416  625.13589   39  101  991.57044  271.06949  72.7%   147 3160s
 64917 52418  633.75034   40  105  991.57044  271.06949  72.7%   147 3165s
 64920 52421  610.86281   41  111  991.57044  271.06949  72.7%   148 3172s
 64923 52424  643.16639   42  102  991.57044  271.06949  72.7%   148 3179s
 64924 52425  608.38963   42  103  991.57044  271.06949  72.7%   148 3180s
 64929 52430  649.87436   43  104  991.57044  271.06949  72.7%   148 3185s
 64954 52455  661.01958   57   90  991.57044  271.06949  72.7%   148 3190s
 64999 52500  686.71758   78   73  991.57044  271.06949  72.7%   149 3195s
 65089 52590  732.15434  125   55  991.57044  271.06949  72.7%   149 3200s
 65425 52926  860.90917  405   38  991.57044  271.06949  72.7%   148 3205s
 65792 53271  589.83715   39   84  991.57044  274.17700  72.3%   147 3210s
 65797 53276  641.68341   40  102  991.57044  274.17700  72.3%   148 3215s
 65818 53297  675.77345   48   98  991.57044  274.17700  72.3%   148 3220s
 65866 53345  728.76405   72   78  991.57044  274.17700  72.3%   148 3225s
 65971 53450  936.21709  109   23  991.57044  274.17700  72.3%   148 3230s
 66057 53459  387.91818   32  121  991.57044  274.63448  72.3%   148 3235s
 66059 53461  551.51613   34  116  991.57044  274.63448  72.3%   148 3240s
 66082 53484  664.16349   57   88  991.57044  274.63448  72.3%   148 3245s
 66139 53541  721.30578  114   75  991.57044  274.63448  72.3%   149 3250s
 66276 53678  796.17974  251   57  991.57044  274.63448  72.3%   149 3255s
 66581 53967  447.72882   32   83  991.57044  276.27385  72.1%   148 3261s
 66583 53969  548.95125   34  110  991.57044  276.27385  72.1%   148 3265s
 66599 53985  658.75459   50   96  991.57044  276.27385  72.1%   148 3270s
 66685 54071  724.02535  136   64  991.57044  276.27385  72.1%   149 3275s
 66872 54258  852.48556  323   58  991.57044  276.27385  72.1%   148 3280s
 67069 54436  426.30672   38  103  991.57044  276.65707  72.1%   148 3286s
 67071 54438  459.55971   40  117  991.57044  276.65707  72.1%   148 3290s
 67076 54443  633.95658   45  104  991.57044  276.65707  72.1%   149 3295s
 67098 54465  667.34339   67   97  991.57044  276.65707  72.1%   149 3300s
 67173 54540  721.11937  142   68  991.57044  276.65707  72.1%   149 3305s
 67323 54690  816.50964  292   59  991.57044  276.65707  72.1%   149 3310s
 67589 54956  985.76668  558   38  991.57044  276.65707  72.1%   148 3315s
 67609 54956  644.17456   37  102  991.57044  277.82903  72.0%   149 3320s
 67647 54994  682.90463   75   81  991.57044  277.82903  72.0%   149 3325s
 67739 55086  756.99172  167   71  991.57044  277.82903  72.0%   149 3330s
 67911 55258  851.69375  339   57  991.57044  277.82903  72.0%   149 3335s
 68111 55444  375.18107   39   87  991.57044  277.85469  72.0%   149 3341s
 68112 55445  458.15391   40  117  991.57044  277.85469  72.0%   149 3345s
 68118 55451  649.16310   46  113  991.57044  277.85469  72.0%   149 3350s
 68164 55497  691.18073   92   80  991.57044  277.85469  72.0%   149 3355s
 68272 55605  774.06562  200   65  991.57044  277.85469  72.0%   149 3360s
 68523 55856  923.46133  451   42  991.57044  277.85469  72.0%   149 3365s
 68639 55955  372.59858   40  116  991.57044  277.95145  72.0%   149 3374s
 68640 55956  428.04697   41  104  991.57044  277.95145  72.0%   149 3379s
 68641 55957  457.75018   42  120  991.57044  277.95145  72.0%   149 3382s
 68643 55959  552.03224   44  112  991.57044  277.95145  72.0%   149 3385s
 68657 55973  665.18630   58   93  991.57044  277.95145  72.0%   150 3390s
 68746 56062  779.21231  147   41  991.57044  277.95145  72.0%   150 3395s
