  4603  4473   57.82828  190   99  865.00000   12.17172  98.6%   400 1480s
  4607  4476   72.00000  192   99  865.00000   12.17172  98.6%   403 1489s
  4609  4477   74.94949  193   99  865.00000   12.17172  98.6%   405 1497s
  4615  4481   78.00000  196   99  865.00000   12.17172  98.6%   408 1506s
  4619  4484   68.00000  198   99  865.00000   12.17172  98.6%   411 1513s
  4621  4485   58.00000  199   99  865.00000   12.17172  98.6%   412 1516s
  4625  4488   67.00000  201   99  865.00000   12.17172  98.6%   415 1526s
  4629  4490   62.55556  203  100  865.00000   12.17172  98.6%   418 1534s
  4630  4491   52.68687  204  101  865.00000   12.17172  98.6%   418 1535s
  4633  4493   69.00000  205   99  865.00000   12.17172  98.6%   421 1542s
  4635  4494   67.00000  206   99  865.00000   12.17172  98.6%   422 1547s
  4637  4496   63.00000  207   99  865.00000   12.17172  98.6%   424 1552s
  4639  4497   77.00000  208   99  865.00000   12.17172  98.6%   427 1561s
  4641  4498   60.40404  209  100  865.00000   12.17172  98.6%   428 1565s
  4643  4500   79.00000  210   99  865.00000   12.17172  98.6%   431 1574s
  4645  4501   65.00000  211   99  865.00000   12.17172  98.6%   433 1580s
  4651  4505   56.89899  214   99  865.00000   12.17172  98.6%   434 1585s
  4655  4508   57.96970  216  100  865.00000   12.17172  98.6%   436 1591s
  4661  4512   66.43434  219  100  865.00000   12.17172  98.6%   439 1599s
  4663  4513   70.00000  220   99  865.00000   12.17172  98.6%   441 1607s
  4667  4516   58.41414  222  100  865.00000   12.17172  98.6%   442 1610s
  4669  4517   75.00000  223   99  865.00000   12.17172  98.6%   445 1622s
  4671  4518   66.14141  224  100  865.00000   12.17172  98.6%   447 1628s
  4673  4520   76.87879  225   99  865.00000   12.17172  98.6%   450 1638s
  4675  4521   84.00000  226   99  865.00000   12.17172  98.6%   452 1647s
  4679  4524   75.00000  228   99  865.00000   12.17172  98.6%   456 1656s
  4681  4525   62.62626  229  100  865.00000   12.17172  98.6%   457 1660s
  4689  4530   81.00000  233   99  865.00000   12.17172  98.6%   462 1675s
  4693  4533   64.00000  235   99  865.00000   12.17172  98.6%   464 1681s
  4695  4534   70.92929  236   99  865.00000   12.17172  98.6%   467 1692s
  4697  4536   74.00000  237   99  865.00000   12.17172  98.6%   469 1697s
  4699  4537   66.00000  238   99  865.00000   12.17172  98.6%   471 1701s
  4705  4541   78.98990  241   99  865.00000   12.17172  98.6%   473 1711s
  4709  4544   73.00000  243   99  865.00000   12.17172  98.6%   476 1720s
  4713  4546   60.81818  245   99  865.00000   12.17172  98.6%   478 1725s
  4715  4548   69.29293  246  100  865.00000   12.17172  98.6%   480 1730s
  4719  4550   63.14141  248  100  865.00000   12.17172  98.6%   482 1735s
  4723  4553   67.64646  250  100  865.00000   12.17172  98.6%   483 1742s
  4731  4558   68.00000  254   99  865.00000   12.17172  98.6%   484 1746s
  4735  4561   74.29293  256  100  865.00000   12.17172  98.6%   486 1750s
  4737  4562   71.26263  257  100  865.00000   12.17172  98.6%   487 1755s
  4741  4565   84.00000  259   99  865.00000   12.17172  98.6%   490 1765s
  4749  4570   66.56566  263  100  865.00000   12.17172  98.6%   492 1771s
  4751  4572   71.74747  264  100  865.00000   12.17172  98.6%   494 1777s
  4757  4576   66.87879  267  100  865.00000   12.17172  98.6%   496 1784s
  4759  4577   72.00000  268   99  865.00000   12.17172  98.6%   496 1785s
  4763  4580   72.12121  270  100  865.00000   12.17172  98.6%   498 1790s
  4767  4582   62.24242  272  100  865.00000   12.17172  98.6%   500 1796s
  4769  4584   70.00000  273   99  865.00000   12.17172  98.6%   501 1800s
  4771  4585   78.00000  274   99  865.00000   12.17172  98.6%   504 1808s
  4775  4588   86.00000  276   98  865.00000   12.17172  98.6%   505 1815s
  4777  4589   67.00000  277   98  865.00000   12.17172  98.6%   507 1821s
  4779  4590   73.00000  278   98  865.00000   12.17172  98.6%   508 1825s
  4781  4592   67.00000  279   98  865.00000   12.17172  98.6%   510 1830s
  4783  4593   71.00000  280   98  865.00000   12.17172  98.6%   512 1837s
  4785  4594   73.86869  281   99  865.00000   12.17172  98.6%   514 1844s
  4787  4596   99.00000  282   98  865.00000   12.17172  98.6%   517 1853s
  4789  4597   66.00000  283   98  865.00000   12.17172  98.6%   519 1859s
  4791  4598  114.00000  284   99  865.00000   12.17172  98.6%   522 1870s
  4793  4600   63.95960  285   98  865.00000   12.17172  98.6%   524 1876s
  4795  4601   63.00000  286   98  865.00000   12.17172  98.6%   526 1883s
  4797  4602   67.00000  287   98  865.00000   12.17172  98.6%   528 1890s
  4799  4604   76.82828  288   98  865.00000   12.17172  98.6%   532 1899s
  4801  4605   69.46465  289   99  865.00000   12.17172  98.6%   533 1905s
  4803  4606   83.00000  290   98  865.00000   12.17172  98.6%   536 1912s
  4805  4608   95.00000  291   98  865.00000   12.17172  98.6%   539 1924s
  4807  4609   62.00000  292   98  865.00000   12.17172  98.6%   539 1927s
  4809  4610   75.86869  293   98  865.00000   12.17172  98.6%   543 1938s
  4811  4612   67.87879  294   98  865.00000   12.17172  98.6%   544 1941s
  4813  4613   77.00000  295   98  865.00000   12.17172  98.6%   546 1951s
  4817  4616   85.00000  297   98  865.00000   12.17172  98.6%   549 1957s
  4823  4620   76.43434  300   99  865.00000   12.17172  98.6%   552 1965s
  4827  4622   78.00000  302   98  865.00000   12.17172  98.6%   556 1974s
  4829  4624   86.00000  303   98  865.00000   12.17172  98.6%   558 1982s
  4831  4625   80.00000  304   98  865.00000   12.17172  98.6%   562 1994s
  4833  4626   74.00000  305   98  865.00000   12.17172  98.6%   564 2001s
  4835  4628   78.03030  306   99  865.00000   12.17172  98.6%   567 2008s
  4837  4629  102.00000  307   98  865.00000   12.17172  98.6%   569 2012s
  4843  4633   95.00000  310   98  865.00000   12.17172  98.6%   570 2016s
  4845  4634   70.00000  311   98  865.00000   12.17172  98.6%   572 2020s
  4847  4636   75.01010  312   99  865.00000   12.17172  98.6%   574 2026s
  4849  4637   76.00000  313   98  865.00000   12.17172  98.6%   575 2030s
  4851  4638   76.00000  314   98  865.00000   12.17172  98.6%   577 2035s
  4855  4641   75.39394  316   99  865.00000   12.17172  98.6%   579 2040s
  4859  4644   72.00000  318   98  865.00000   12.17172  98.6%   581 2045s
  4863  4646   87.00000  320   98  865.00000   12.17172  98.6%   585 2054s
  4864  4646   60.63636  321  100  865.00000   12.17172  98.6%   585 2057s
  4868  4649   74.00000  323   98  865.00000   12.17172  98.6%   589 2066s
  4872  4649   68.00000  325   98  865.00000   12.17172  98.6%   594 2078s
  4874  4651   78.00000  326   98  865.00000   12.17172  98.6%   597 2086s
  4876  4652   71.00000  327   98  865.00000   12.17172  98.6%   601 2096s
  4877  4653   63.00000  328   99  865.00000   12.17172  98.6%   603 2100s
  4879  4654   63.00000  329  100  865.00000   12.17172  98.6%   605 2105s
  4880  4655   71.00000  329   98  865.00000   12.17172  98.6%   608 2114s
  4882  4656   90.00000  330   98  865.00000   12.17172  98.6%   611 2120s
  4884  4657   71.79798  331   98  865.00000   12.17172  98.6%   614 2126s
  4888  4658   72.00000  333   98  865.00000   12.17172  98.6%   619 2133s
  4889  4659   64.00000  334  100  865.00000   12.17172  98.6%   619 2135s
  4890  4659   79.00000  334   98  865.00000   12.17172  98.6%   622 2140s
  4892  4660   76.00000  335   98  865.00000   12.17172  98.6%   627 2148s
  4894  4661   65.13131  337  100  865.00000   12.17172  98.6%   627 2150s
  4895  4662   80.00000  337   98  865.00000   12.17172  98.6%   630 2156s
  4899  4662   75.00000  339   98  865.00000   12.17172  98.6%   634 2162s
