Rodando pra 1h
Optimize a model with 40044 rows, 59750 columns and 298263 nonzeros
Coefficient statistics:
  Matrix range    [1e+00, 1e+06]
  Objective range [3e-01, 7e-01]
  Bounds range    [1e+00, 1e+06]
  RHS range       [1e+00, 2e+02]
Presolve time: 0.50s
Presolved: 40044 rows, 59750 columns, 298263 nonzeros
Variable types: 39825 continuous, 19925 integer (19925 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   280   282  462.10242  251  228 3527.90000  448.93137  87.3%  2453 2596s
   284   286  462.21322  255  224 3527.90000  448.93137  87.3%  2433 2600s
   287   289  462.30495  258  226 3527.90000  448.93137  87.3%  2417 2607s
   290   292  462.51457  261  225 3527.90000  448.93137  87.3%  2409 2614s
   291   293  462.51607  262  226 3527.90000  448.93137  87.3%  2401 2615s
   296   298  462.70220  267  225 3527.90000  448.93137  87.3%  2372 2621s
   302   304  463.47680  273  229 3527.90000  448.93137  87.3%  2364 2637s
   303   305  464.65378  273  230 3527.90000  448.93137  87.3%  2396 2658s
   304   306  463.53140  274  231 3527.90000  448.93137  87.3%  2392 2660s
   305   307  463.92463  275  230 3527.90000  448.93137  87.3%  2412 2667s
   306   308  466.29137  275  229 3527.90000  448.93137  87.3%  2462 2695s
   308   310  464.12808  277  235 3527.90000  448.93137  87.3%  2458 2700s
   314   316  464.46060  283  235 3527.90000  448.93137  87.3%  2431 2707s
   315   317  464.54007  284  234 3527.90000  448.93137  87.3%  2429 2710s
   320   322  464.72168  289  228 3527.90000  448.93137  87.3%  2407 2715s
   324   326  464.96433  293  232 3527.90000  448.93137  87.3%  2393 2721s
   327   329  465.09169  296  232 3527.90000  448.93137  87.3%  2384 2725s
   333   335  465.19735  302  234 3527.90000  448.93137  87.3%  2352 2730s
   338   340  465.40903  307  232 3527.90000  448.93137  87.3%  2329 2735s
   342   344  465.63060  311  232 3527.90000  448.93137  87.3%  2313 2741s
   345   347  465.70554  314  232 3527.90000  448.93137  87.3%  2299 2745s
   347   349  465.84461  316  231 3527.90000  448.93137  87.3%  2294 2750s
   354   356  466.10564  323  229 3527.90000  448.93137  87.3%  2267 2757s
   357   359  466.30160  326  232 3527.90000  448.93137  87.3%  2258 2761s
   363   365  466.37831  332  232 3527.90000  448.93137  87.3%  2227 2765s
   368   370  466.56541  337  229 3527.90000  448.93137  87.3%  2208 2770s
   376   378  466.80909  345  232 3527.90000  448.93137  87.3%  2176 2775s
   384   386  467.03572  353  233 3527.90000  448.93137  87.3%  2143 2780s
   394   396  467.27159  363  237 3527.90000  448.93137  87.3%  2101 2785s
   396   398  470.49956  364  236 3527.90000  448.93137  87.3%  2178 2854s
   398   400  467.38642  366  233 3527.90000  448.93137  87.3%  2172 2855s
   402   404  467.54078  370  236 3527.90000  448.93137  87.3%  2160 2860s
   406   408  467.78412  374  233 3527.90000  448.93137  87.3%  2150 2865s
   414   416  468.04386  382  235 3527.90000  448.93137  87.3%  2117 2871s
   419   421  468.10161  387  236 3527.90000  448.93137  87.3%  2096 2875s
   425   427  468.25826  393  231 3527.90000  448.93137  87.3%  2077 2880s
   433   435  468.40545  401  230 3527.90000  448.93137  87.3%  2046 2885s
   439   441  468.52154  407  235 3527.90000  448.93137  87.3%  2023 2890s
   447   449  468.73033  415  230 3527.90000  448.93137  87.3%  1998 2895s
   457   459  468.86036  425  230 3527.90000  448.93137  87.3%  1961 2900s
   464   466  474.00446  432  226 3527.90000  448.93137  87.3%  2038 2977s
   469   471  469.17139  436  236 3527.90000  448.93137  87.3%  2020 2980s
   476   478  469.41720  443  231 3527.90000  448.93137  87.3%  1999 2985s
   486   488  469.50491  453  230 3527.90000  448.93137  87.3%  1964 2990s
   492   494  469.64382  459  229 3527.90000  448.93137  87.3%  1948 2995s
   499   501  469.80619  466  232 3527.90000  448.93137  87.3%  1927 3000s
   509   511  469.98341  476  231 3527.90000  448.93137  87.3%  1897 3005s
   518   520  470.15731  485  232 3527.90000  448.93137  87.3%  1871 3010s
   526   528  470.41518  493  230 3527.90000  448.93137  87.3%  1852 3015s
   534   536  470.55465  501  237 3527.90000  448.93137  87.3%  1830 3020s
   541   543  470.80024  508  234 3527.90000  448.93137  87.3%  1815 3025s
   552   554  470.99398  519  237 3527.90000  448.93137  87.3%  1789 3030s
   558   560  471.20560  525  234 3527.90000  448.93137  87.3%  1778 3035s
   564   566  471.30575  531  230 3527.90000  448.93137  87.3%  1763 3041s
   569   571  471.41769  536  231 3527.90000  448.93137  87.3%  1752 3045s
   575   577  471.56020  542  230 3527.90000  448.93137  87.3%  1739 3050s
   580   582  471.65904  547  233 3527.90000  448.93137  87.3%  1729 3056s
   589   591  471.80070  556  233 3527.90000  448.93137  87.3%  1707 3060s
   598   600  471.92801  565  232 3527.90000  448.93137  87.3%  1685 3065s
   604   606  472.11237  571  231 3527.90000  448.93137  87.3%  1674 3070s
   611   613  472.30054  578  233 3527.90000  448.93137  87.3%  1661 3075s
   617   619  472.47413  584  228 3527.90000  448.93137  87.3%  1650 3080s
   627   629  472.66347  594  232 3527.90000  448.93137  87.3%  1629 3086s
   631   633  472.75937  598  234 3527.90000  448.93137  87.3%  1621 3090s
   640   642  472.93777  607  234 3527.90000  448.93137  87.3%  1605 3095s
   647   649  473.06161  614  228 3527.90000  448.93137  87.3%  1592 3100s
   654   656  473.26194  621  226 3527.90000  448.93137  87.3%  1584 3106s
   662   664  473.43557  629  231 3527.90000  448.93137  87.3%  1569 3110s
   673   675  473.66102  640  231 3527.90000  448.93137  87.3%  1551 3115s
   684   686  473.85620  651  233 3527.90000  448.93137  87.3%  1531 3120s
   692   694  474.01110  659  233 3527.90000  448.93137  87.3%  1518 3125s
   697   699  474.20151  664  234 3527.90000  448.93137  87.3%  1513 3130s
   705   707  474.48414  672  227 3527.90000  448.93137  87.3%  1502 3136s
   708   710  474.56653  675  227 3527.90000  448.93137  87.3%  1498 3140s
   716   718  474.70837  683  229 3527.90000  448.93137  87.3%  1485 3145s
   726   728  474.92644  693  226 3527.90000  448.93137  87.3%  1471 3150s
   733   735  475.10792  700  224 3527.90000  448.93137  87.3%  1462 3155s
   737   739  475.30603  704  227 3527.90000  448.93137  87.3%  1457 3160s
   743   745  475.49596  710  226 3527.90000  448.93137  87.3%  1451 3165s
   750   752  475.67082  717  225 3527.90000  448.93137  87.3%  1442 3170s
   760   762  475.89838  727  227 3527.90000  448.93137  87.3%  1428 3175s
   770   772  476.08531  737  232 3527.90000  448.93137  87.3%  1416 3180s
   777   779  476.25126  744  228 3527.90000  448.93137  87.3%  1408 3186s
   782   784  476.41255  749  223 3527.90000  448.93137  87.3%  1402 3190s
   789   791  476.61401  756  228 3527.90000  448.93137  87.3%  1394 3195s
   798   800  476.79112  765  229 3527.90000  448.93137  87.3%  1383 3200s
   805   807  476.94462  772  231 3527.90000  448.93137  87.3%  1376 3205s
   817   819  477.09698  784  233 3527.90000  448.93137  87.3%  1360 3210s
   827   829  477.32884  794  233 3527.90000  448.93137  87.3%  1350 3215s
   835   837  477.60104  802  237 3527.90000  448.93137  87.3%  1344 3220s
   842   844  477.78714  809  231 3527.90000  448.93137  87.3%  1337 3225s
   849   851  478.03291  816  227 3527.90000  448.93137  87.3%  1331 3230s
   856   858  478.21095  823  229 3527.90000  448.93137  87.3%  1325 3235s
   863   865  478.44045  830  229 3527.90000  448.93137  87.3%  1319 3240s
   870   872  478.58269  837  228 3527.90000  448.93137  87.3%  1310 3245s
